InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
522108,P1116,USB Cable,Fashion,2,2025-11-10 18:31:00,16.06,10158.0,India,32.12
504742,P1041,Running Shoes,Electronics,5,2025-11-10 18:46:00,129.28,11915.0,India,646.4
503207,P1099,T-Shirt,Fashion,5,2025-11-10 18:46:00,98.03,11270.0,Germany,490.15
510617,P1110,Study Guide,Office,3,2025-11-10 19:15:00,39.69,11629.0,Germany,119.07
513094,P1086,Bluetooth Speaker,Books,2,2025-11-10 19:17:00,42.94,11290.0,United Kingdom,85.88
511269,P1107,Coffee Mug,Beauty,3,2025-11-10 19:29:00,47.64,11346.0,United Kingdom,142.92
525310,P1065,Water Bottle,Office,3,2025-11-10 19:38:00,8.28,10098.0,United Kingdom,24.84
517815,P1078,Storage Box,Sports,2,2025-11-10 19:54:00,17.04,11346.0,India,34.08
518525,P1050,Storage Box,Electronics,5,2025-11-10 19:57:00,175.6,10260.0,United Kingdom,878.0
501703,P1028,Building Blocks,Home & Kitchen,4,2025-11-10 20:00:00,119.47,10382.0,United Kingdom,477.88
527657,P1055,Board Game,Office,3,2025-11-10 20:02:00,2.11,12307.0,Canada,6.33
508241,P1042,Yoga Mat,Beauty,3,2025-11-10 20:05:00,80.32,11730.0,United Kingdom,240.96
503885,P1012,Pen Set,Electronics,4,2025-11-10 20:10:00,141.38,12066.0,United Kingdom,565.52
507309,P1091,Wireless Mouse,Books,3,2025-11-10 20:21:00,21.96,12313.0,India,65.88
527663,P1027,Board Game,Electronics,3,2025-11-10 20:23:00,102.11,11275.0,United Kingdom,306.33
522693,P1090,Keyboard,Office,3,2025-11-10 20:39:00,60.46,11918.0,United Kingdom,181.38
525361,P1068,Pen Set,Toys,2,2025-11-10 20:42:00,76.04,10677.0,United Kingdom,152.08
529159,P1046,Moisturizer,Sports,3,2025-11-10 20:54:00,103.42,10491.0,United Kingdom,310.26
515544,P1049,Cookware Set,Electronics,1,2025-11-10 20:59:00,50.43,12066.0,France,50.43
520237,P1103,Lip Balm,Electronics,1,2025-11-10 21:30:00,54.62,10129.0,India,54.62
513540,P1111,Board Game,Office,2,2025-11-10 21:34:00,43.1,12006.0,Germany,86.2
529097,P1116,USB Cable,Fashion,2,2025-11-10 21:37:00,16.7,11407.0,India,33.4
526910,P1043,T-Shirt,Toys,2,2025-11-11 08:01:00,6.6,10656.0,India,13.2
517350,P1089,Power Bank,Home & Kitchen,5,2025-11-11 08:15:00,15.32,10117.0,Australia,76.6
512280,P1095,Notebook,Toys,2,2025-11-11 08:23:00,19.84,12470.0,India,39.68
501424,P1108,Bedsheet,Home & Kitchen,2,2025-11-11 08:46:00,60.8,10960.0,Germany,121.6
507737,P1112,Building Blocks,Electronics,3,2025-11-11 09:07:00,130.85,11293.0,India,392.55
503516,P1059,Smart Watch,Home & Kitchen,3,2025-11-11 09:14:00,43.5,11252.0,India,130.5
512956,P1040,Pen Set,Toys,3,2025-11-11 09:33:00,27.69,10127.0,India,83.07
524769,P1102,Moisturizer,Fashion,2,2025-11-11 09:46:00,68.55,10659.0,United Kingdom,137.1
520622,P1085,Wireless Headphones,Books,3,2025-11-11 09:55:00,29.43,10091.0,United Kingdom,88.29
526169,P1063,Wireless Mouse,Office,2,2025-11-11 09:58:00,40.37,11310.0,Australia,80.74
516802,P1076,Shampoo,Fashion,1,2025-11-11 10:06:00,84.37,12439.0,Australia,84.37
505999,P1023,Coffee Mug,Electronics,7,2025-11-11 10:13:00,92.86,11362.0,United Kingdom,650.02
519778,P1037,Water Bottle,Sports,1,2025-11-11 10:21:00,41.23,11518.0,Germany,41.23
520559,P1056,Building Blocks,Office,4,2025-11-11 10:27:00,20.54,11196.0,United Kingdom,82.16
510273,P1017,Face Wash,Books,4,2025-11-11 10:56:00,42.05,11757.0,India,168.2
527770,P1089,Power Bank,Home & Kitchen,2,2025-11-11 11:14:00,14.92,10373.0,United Kingdom,29.84
523186,P1101,Face Wash,Beauty,3,2025-11-11 11:26:00,52.11,11410.0,India,156.33
529697,P1110,Study Guide,Office,3,2025-11-11 11:32:00,45.98,11419.0,United States,137.94
520058,P1022,Storage Box,Office,3,2025-11-11 11:48:00,4.53,11262.0,United Kingdom,13.59
522577,P1017,Face Wash,Books,2,2025-11-11 11:50:00,43.44,10776.0,India,86.88
520672,P1037,Water Bottle,Sports,3,2025-11-11 11:50:00,35.05,11702.0,India,105.15
505447,P1099,T-Shirt,Fashion,2,2025-11-11 11:52:00,99.98,12197.0,India,199.96
500356,P1058,Bluetooth Speaker,Books,2,2025-11-11 12:07:00,19.86,12480.0,India,39.72
524710,P1011,Notebook,Electronics,4,2025-11-11 12:14:00,51.08,11477.0,United Kingdom,204.32
528502,P1013,Running Shoes,Sports,6,2025-11-11 12:25:00,44.01,10735.0,India,264.06
515031,P1103,Lip Balm,Electronics,2,2025-11-11 12:33:00,71.46,12093.0,Spain,142.92
530046,P1047,Lip Balm,Fashion,3,2025-11-11 12:38:00,48.96,11886.0,United Kingdom,146.88
503009,P1067,Notebook,Home & Kitchen,4,2025-11-11 13:12:00,29.97,12468.0,United Kingdom,119.88
523815,P1041,Running Shoes,Electronics,1,2025-11-11 13:48:00,118.8,10876.0,United Kingdom,118.8
508198,P1008,Desk Lamp,Fashion,1,2025-11-11 13:59:00,80.64,12461.0,Italy,80.64
522084,P1022,Storage Box,Office,7,2025-11-11 14:03:00,3.88,11721.0,Italy,27.16
530325,P1113,Wireless Headphones,Fashion,6,2025-11-11 14:10:00,112.67,11284.0,Netherlands,676.02
511609,P1040,Pen Set,Toys,2,2025-11-11 14:14:00,28.03,11031.0,Germany,56.06
505683,P1011,Notebook,Electronics,4,2025-11-11 14:16:00,74.1,10373.0,United States,296.4
511165,P1066,Backpack,Toys,4,2025-11-11 14:24:00,86.01,12496.0,India,344.04
504936,P1097,Running Shoes,Office,4,2025-11-11 14:26:00,52.52,11624.0,India,210.08
502794,P1068,Pen Set,Toys,2,2025-11-11 14:35:00,81.87,10386.0,France,163.74
523085,P1105,Cookware Set,Office,3,2025-11-11 14:48:00,9.04,10919.0,Germany,27.12
525244,P1091,Wireless Mouse,Books,6,2025-11-11 14:58:00,22.16,12497.0,France,132.96
530454,P1045,Face Wash,Beauty,4,2025-11-11 15:01:00,33.94,11774.0,India,135.76
509897,P1036,Desk Lamp,Office,4,2025-11-11 15:30:00,16.21,12485.0,Australia,64.84
506150,P1108,Bedsheet,Home & Kitchen,3,2025-11-11 15:37:00,51.29,10452.0,United Kingdom,153.87
524166,P1019,Lip Balm,Fashion,3,2025-11-11 15:38:00,104.4,10516.0,France,313.2
508481,P1022,Storage Box,Office,4,2025-11-11 16:01:00,4.51,10102.0,India,18.04
530223,P1038,Backpack,Electronics,2,2025-11-11 16:01:00,42.29,11628.0,Netherlands,84.58
523801,P1086,Bluetooth Speaker,Books,3,2025-11-11 16:04:00,38.47,11945.0,Canada,115.41
528278,P1099,T-Shirt,Fashion,3,2025-11-11 16:24:00,89.22,11037.0,Germany,267.66
508779,P1119,Wireless Mouse,Fashion,2,2025-11-11 16:59:00,96.09,11240.0,India,192.18
529209,P1100,Jeans,Toys,4,2025-11-11 17:08:00,40.81,11109.0,India,163.24
526998,P1007,Wireless Mouse,Books,2,2025-11-11 17:21:00,11.32,10802.0,Australia,22.64
502714,P1054,Study Guide,Beauty,2,2025-11-11 17:26:00,74.96,10186.0,United States,149.92
523173,P1104,Shampoo,Home & Kitchen,2,2025-11-11 17:40:00,23.95,11182.0,United Kingdom,47.9
523354,P1118,Keyboard,Fashion,2,2025-11-11 17:59:00,121.79,10749.0,Australia,243.58
511904,P1096,Pen Set,Beauty,3,2025-11-11 18:17:00,63.69,10999.0,Canada,191.07
509464,P1049,Cookware Set,Electronics,3,2025-11-11 18:25:00,48.95,11770.0,United Kingdom,146.85
519662,P1041,Running Shoes,Electronics,1,2025-11-11 18:27:00,122.92,11481.0,India,122.92
529367,P1094,Backpack,Office,4,2025-11-11 18:29:00,57.92,10444.0,India,231.68
507492,P1045,Face Wash,Beauty,2,2025-11-11 18:33:00,36.86,12293.0,India,73.72
514775,P1085,Wireless Headphones,Books,5,2025-11-11 18:38:00,24.97,11505.0,India,124.85
515042,P1084,Building Blocks,Home & Kitchen,4,2025-11-11 18:44:00,85.8,12054.0,United Kingdom,343.2
520589,P1036,Unknown Product,Office,3,2025-11-11 18:50:00,16.24,10102.0,India,48.72
513428,P1117,Power Bank,Beauty,2,2025-11-11 19:11:00,62.44,12127.0,India,124.88
523510,P1059,Smart Watch,Home & Kitchen,6,2025-11-11 19:15:00,43.29,12416.0,France,259.74
504443,P1049,Cookware Set,Electronics,1,2025-11-11 19:32:00,54.4,11136.0,Netherlands,54.4
501843,P1014,Yoga Mat,Toys,1,2025-11-11 19:42:00,44.63,10417.0,India,44.63
500660,P1069,Running Shoes,Fashion,1,2025-11-11 19:48:00,46.43,11617.0,France,46.43
505345,P1031,Smart Watch,Beauty,5,2025-11-11 19:48:00,63.08,11951.0,Netherlands,315.4
518608,P1046,Moisturizer,Sports,3,2025-11-11 19:55:00,118.99,12410.0,United Kingdom,356.97
507478,P1114,Bluetooth Speaker,Fashion,4,2025-11-11 20:20:00,54.87,10119.0,France,219.48
509622,P1026,Study Guide,Office,2,2025-11-11 20:24:00,34.97,11414.0,India,69.94
524712,P1040,Pen Set,Toys,3,2025-11-11 20:27:00,28.65,12130.0,France,85.95
512012,P1026,Study Guide,Office,3,2025-11-11 20:37:00,34.85,10079.0,India,104.55
508894,P1043,T-Shirt,Toys,5,2025-11-11 20:47:00,6.22,12155.0,Australia,31.1
530025,P1057,Wireless Headphones,Fashion,4,2025-11-11 20:54:00,72.11,11412.0,India,288.44
503947,P1063,Wireless Mouse,Office,2,2025-11-11 21:03:00,44.31,10612.0,India,88.62
515771,P1023,Coffee Mug,Electronics,3,2025-11-11 21:12:00,104.14,10606.0,India,312.42
525099,P1025,Novel,Electronics,2,2025-11-11 21:13:00,157.81,10920.0,India,315.62
517787,P1076,Shampoo,Fashion,4,2025-11-11 21:33:00,90.23,10055.0,Germany,360.92
514876,P1117,Power Bank,Beauty,1,2025-11-11 21:36:00,60.86,10204.0,United States,60.86
517571,P1036,Desk Lamp,Office,5,2025-11-11 21:37:00,18.22,11533.0,Germany,91.1
510338,P1081,Novel,Fashion,2,2025-11-11 21:54:00,107.43,12286.0,India,214.86
507794,P1025,Novel,Electronics,3,2025-11-12 08:05:00,164.45,10872.0,India,493.35
513095,P1023,Coffee Mug,Electronics,1,2025-11-12 08:08:00,106.16,12216.0,India,106.16
526952,P1057,Wireless Headphones,Fashion,2,2025-11-12 08:18:00,63.74,11537.0,India,127.48
501569,P1033,Power Bank,Fashion,3,2025-11-12 08:27:00,28.92,11167.0,United Kingdom,86.76
516904,P1071,T-Shirt,Fashion,4,2025-11-12 08:32:00,27.49,11349.0,United Kingdom,109.96
523432,P1098,Yoga Mat,Books,2,2025-11-12 08:45:00,6.58,10339.0,India,13.16
518020,P1039,Notebook,Home & Kitchen,2,2025-11-12 08:46:00,127.46,10056.0,Spain,254.92
516334,P1081,Novel,Fashion,1,2025-11-12 08:50:00,96.86,11252.0,India,96.86
509500,P1112,Building Blocks,Electronics,3,2025-11-12 09:03:00,139.47,12366.0,Canada,418.41
528082,P1097,Running Shoes,Office,4,2025-11-12 09:11:00,53.75,11457.0,Italy,215.0
502148,P1096,Pen Set,Beauty,2,2025-11-12 09:20:00,67.77,10348.0,India,135.54
520055,P1072,Jeans,Beauty,6,2025-11-12 09:22:00,19.43,10340.0,India,116.58
517091,P1054,Study Guide,Beauty,3,2025-11-12 09:38:00,72.29,12148.0,India,216.87
504750,P1099,T-Shirt,Fashion,4,2025-11-12 09:48:00,94.93,11930.0,United Kingdom,379.72
509736,P1003,Smart Watch,Fashion,3,2025-11-12 10:03:00,97.08,10977.0,Australia,291.24
508391,P1064,Desk Lamp,Toys,2,2025-11-12 10:07:00,57.19,10847.0,Netherlands,114.38
506658,P1036,Desk Lamp,Office,4,2025-11-12 10:10:00,18.01,10691.0,India,72.04
522930,P1063,Wireless Mouse,Office,5,2025-11-12 10:16:00,40.43,10507.0,Germany,202.15
529460,P1048,Shampoo,Books,2,2025-11-12 10:28:00,23.82,12143.0,India,47.64
525798,P1001,Wireless Headphones,Electronics,6,2025-11-12 10:29:00,122.59,11185.0,United Kingdom,735.54
522536,P1116,USB Cable,Fashion,3,2025-11-12 10:33:00,14.79,10155.0,Australia,44.37
526318,P1102,Moisturizer,Fashion,2,2025-11-12 10:41:00,73.64,12427.0,Netherlands,147.28
509023,P1073,Face Wash,Home & Kitchen,4,2025-11-12 10:44:00,76.31,10923.0,United Kingdom,305.24
526781,P1065,Water Bottle,Office,3,2025-11-12 10:54:00,6.89,10062.0,Spain,20.67
513632,P1086,Bluetooth Speaker,Books,4,2025-11-12 11:06:00,41.22,10538.0,Italy,164.88
529778,P1032,USB Cable,Home & Kitchen,3,2025-11-12 11:19:00,42.27,10036.0,India,126.81
524851,P1061,Power Bank,Home & Kitchen,1,2025-11-12 11:34:00,31.31,11032.0,United States,31.31
518051,P1112,Building Blocks,Electronics,3,2025-11-12 11:39:00,139.31,11967.0,Spain,417.93
504306,P1063,Wireless Mouse,Office,2,2025-11-12 11:40:00,39.98,10012.0,United States,79.96
515997,P1013,Running Shoes,Sports,4,2025-11-12 11:42:00,42.24,10999.0,Australia,168.96
517768,P1078,Storage Box,Sports,3,2025-11-12 11:48:00,17.57,11423.0,United States,52.71
518900,P1063,Wireless Mouse,Office,2,2025-11-12 11:51:00,40.69,12244.0,Italy,81.38
502320,P1025,Novel,Electronics,4,2025-11-12 12:30:00,117.08,11535.0,India,468.32
515542,P1006,Keyboard,Sports,2,2025-11-12 12:32:00,109.97,12186.0,United Kingdom,219.94
523258,P1096,Pen Set,Beauty,4,2025-11-12 12:36:00,63.69,11628.0,India,254.76
527241,P1085,Wireless Headphones,Books,2,2025-11-12 12:44:00,27.91,12412.0,France,55.82
505366,P1035,Wireless Mouse,Books,2,2025-11-12 12:57:00,44.44,10829.0,Germany,88.88
510290,P1087,Smart Watch,Fashion,2,2025-11-12 13:02:00,17.56,10127.0,France,35.12
522886,P1018,Moisturizer,Office,3,2025-11-12 13:06:00,62.38,12090.0,Netherlands,187.14
524144,P1017,Face Wash,Books,1,2025-11-12 13:19:00,43.06,12209.0,India,43.06
526290,P1030,Bluetooth Speaker,Fashion,3,2025-11-12 13:24:00,56.09,11938.0,Canada,168.27
503520,P1002,Bluetooth Speaker,Home & Kitchen,3,2025-11-12 13:49:00,123.48,10705.0,Germany,370.44
527175,P1093,Water Bottle,Sports,3,2025-11-12 13:50:00,112.81,12181.0,India,338.43
527004,P1017,Face Wash,Books,5,2025-11-12 13:54:00,35.45,10915.0,France,177.25
515302,P1004,USB Cable,Electronics,2,2025-11-12 14:34:00,88.07,12456.0,Australia,176.14
510931,P1044,Jeans,Toys,5,2025-11-12 14:41:00,61.53,11141.0,India,307.65
514475,P1082,Study Guide,Home & Kitchen,2,2025-11-12 15:00:00,123.77,11031.0,India,247.54
511951,P1044,Jeans,Toys,4,2025-11-12 15:03:00,50.97,12441.0,United States,203.88
526631,P1081,Novel,Fashion,4,2025-11-12 15:16:00,108.09,12365.0,India,432.36
514325,P1120,Desk Lamp,Fashion,3,2025-11-12 15:17:00,83.18,10350.0,United Kingdom,249.54
510785,P1039,Notebook,Home & Kitchen,3,2025-11-12 15:27:00,132.64,12299.0,India,397.92
512808,P1036,Desk Lamp,Office,3,2025-11-12 15:45:00,17.18,10659.0,India,51.54
521199,P1049,Cookware Set,Electronics,5,2025-11-12 16:04:00,49.98,10253.0,United Kingdom,249.9
505948,P1086,Bluetooth Speaker,Books,4,2025-11-12 16:06:00,42.81,11988.0,Germany,171.24
524292,P1003,Smart Watch,Fashion,1,2025-11-12 16:10:00,87.08,10484.0,India,87.08
516453,P1117,Power Bank,Beauty,4,2025-11-12 16:16:00,64.17,10677.0,India,256.68
527749,P1060,USB Cable,Fashion,6,2025-11-12 16:32:00,58.41,11073.0,United Kingdom,350.46
504668,P1050,Storage Box,Electronics,2,2025-11-12 16:33:00,171.33,11286.0,India,342.66
529776,P1063,Wireless Mouse,Office,4,2025-11-12 16:48:00,44.45,11042.0,Canada,177.8
508854,P1022,Storage Box,Office,5,2025-11-12 16:53:00,4.05,12181.0,India,20.25
514589,P1084,Building Blocks,Home & Kitchen,2,2025-11-12 16:54:00,78.36,11828.0,Australia,156.72
503907,P1011,Notebook,Electronics,2,2025-11-12 17:07:00,65.87,11209.0,United Kingdom,131.74
518986,P1075,Lip Balm,Electronics,3,2025-11-12 17:51:00,59.54,11239.0,France,178.62
504169,P1113,Wireless Headphones,Fashion,5,2025-11-12 17:57:00,110.69,11252.0,India,553.45
513800,P1086,Bluetooth Speaker,Books,4,2025-11-12 18:18:00,45.33,10871.0,United Kingdom,181.32
511369,P1049,Cookware Set,Electronics,4,2025-11-12 18:32:00,56.92,11427.0,France,227.68
523699,P1095,Notebook,Toys,2,2025-11-12 18:36:00,18.89,10008.0,United Kingdom,37.78
529178,P1040,Pen Set,Toys,2,2025-11-12 18:42:00,28.3,12445.0,Germany,56.6
510226,P1111,Board Game,Office,1,2025-11-12 18:43:00,44.47,12489.0,Netherlands,44.47
531258,P1035,Wireless Mouse,Books,1,2025-11-12 19:01:00,49.78,12432.0,India,49.78
528020,P1115,Smart Watch,Sports,2,2025-11-12 19:04:00,123.48,11199.0,India,246.96
522909,P1025,Novel,Electronics,4,2025-11-12 19:19:00,146.1,10848.0,Netherlands,584.4
513174,P1041,Running Shoes,Electronics,2,2025-11-12 19:26:00,123.12,10492.0,India,246.24
524521,P1041,Running Shoes,Electronics,4,2025-11-12 19:30:00,130.28,10866.0,United Kingdom,521.12
500159,P1112,Building Blocks,Electronics,2,2025-11-12 19:48:00,120.71,12496.0,Spain,241.42
500618,P1108,Bedsheet,Home & Kitchen,4,2025-11-12 20:08:00,51.98,10362.0,India,207.92
518626,P1007,Wireless Mouse,Books,1,2025-11-12 20:25:00,10.72,10108.0,Australia,10.72
507680,P1116,USB Cable,Fashion,4,2025-11-12 20:28:00,14.59,12403.0,United Kingdom,58.36
506411,P1090,Keyboard,Office,4,2025-11-12 20:37:00,51.23,11818.0,United Kingdom,204.92
501901,P1081,Novel,Fashion,1,2025-11-12 20:39:00,121.17,10122.0,India,121.17
523891,P1106,Storage Box,Beauty,4,2025-11-12 20:47:00,11.53,12132.0,Australia,46.12
516129,P1012,Pen Set,Electronics,5,2025-11-12 20:56:00,150.93,10520.0,Australia,754.65
527441,P1116,USB Cable,Fashion,4,2025-11-12 20:56:00,16.41,11020.0,India,65.64
503179,P1070,Yoga Mat,Beauty,2,2025-11-12 21:03:00,65.86,10808.0,Netherlands,131.72
530084,P1008,Desk Lamp,Fashion,5,2025-11-12 21:16:00,66.73,11937.0,Italy,333.65
519038,P1031,Smart Watch,Beauty,2,2025-11-12 21:34:00,71.66,11417.0,Australia,143.32
517070,P1076,Shampoo,Fashion,5,2025-11-13 08:02:00,92.81,11464.0,India,464.05
518354,P1079,Coffee Mug,Fashion,5,2025-11-13 08:23:00,116.92,11431.0,Australia,584.6
529536,P1117,Power Bank,Beauty,2,2025-11-13 08:24:00,61.41,10310.0,Australia,122.82
529808,P1070,Yoga Mat,Beauty,3,2025-11-13 08:32:00,74.63,12063.0,India,223.89
505620,P1011,Notebook,Electronics,3,2025-11-13 08:36:00,66.53,11329.0,Germany,199.59
501075,P1098,Yoga Mat,Books,5,2025-11-13 08:40:00,7.16,10012.0,Germany,35.8
519321,P1024,Bedsheet,Toys,2,2025-11-13 08:52:00,92.87,10077.0,United Kingdom,185.74
530886,P1006,Keyboard,Sports,5,2025-11-13 09:09:00,111.58,10075.0,Spain,557.9
521156,P1064,Desk Lamp,Toys,2,2025-11-13 09:10:00,60.04,11484.0,Canada,120.08
516214,P1014,Yoga Mat,Toys,2,2025-11-13 09:11:00,53.2,10841.0,India,106.4
512589,P1059,Smart Watch,Home & Kitchen,3,2025-11-13 09:12:00,47.67,11179.0,India,143.01
514683,P1112,Building Blocks,Electronics,1,2025-11-13 09:20:00,119.83,11625.0,United Kingdom,119.83
526777,P1007,Wireless Mouse,Books,3,2025-11-13 09:27:00,12.01,10544.0,India,36.03
528743,P1024,Bedsheet,Toys,4,2025-11-13 09:32:00,75.46,10838.0,India,301.84
509871,P1102,Moisturizer,Fashion,3,2025-11-13 09:42:00,68.93,10747.0,India,206.79
503632,P1104,Shampoo,Home & Kitchen,2,2025-11-13 09:49:00,24.63,10249.0,India,49.26
525888,P1004,USB Cable,Electronics,2,2025-11-13 09:58:00,94.09,12415.0,United Kingdom,188.18
514598,P1043,T-Shirt,Toys,8,2025-11-13 10:03:00,5.91,12259.0,India,47.28
524413,P1116,USB Cable,Fashion,3,2025-11-13 10:05:00,16.9,12288.0,France,50.7
518439,P1082,Study Guide,Home & Kitchen,4,2025-11-13 10:14:00,101.94,11261.0,India,407.76
530691,P1092,Desk Lamp,Books,5,2025-11-13 10:16:00,27.34,11596.0,Netherlands,136.7
530884,P1031,Smart Watch,Beauty,3,2025-11-13 10:34:00,66.29,10073.0,India,198.87
504182,P1028,Building Blocks,Home & Kitchen,2,2025-11-13 10:38:00,127.04,12006.0,United Kingdom,254.08
523868,P1020,Shampoo,Sports,4,2025-11-13 10:47:00,35.57,10945.0,India,142.28
519937,P1044,Jeans,Toys,3,2025-11-13 10:49:00,58.95,11735.0,India,176.85
512259,P1009,Water Bottle,Fashion,5,2025-11-13 10:54:00,43.88,12307.0,Germany,219.4
530852,P1119,Wireless Mouse,Fashion,3,2025-11-13 11:13:00,108.77,11915.0,Germany,326.31
525334,P1019,Lip Balm,Fashion,5,2025-11-13 11:32:00,103.24,12249.0,India,516.2
512639,P1075,Lip Balm,Electronics,2,2025-11-13 11:35:00,57.33,11447.0,India,114.66
500272,P1028,Building Blocks,Home & Kitchen,3,2025-11-13 11:50:00,119.78,10498.0,Italy,359.34
525356,P1112,Building Blocks,Electronics,4,2025-11-13 12:53:00,124.4,11259.0,Spain,497.6
508525,P1068,Pen Set,Toys,5,2025-11-13 13:07:00,76.8,11594.0,United States,384.0
512775,P1116,USB Cable,Fashion,2,2025-11-13 13:13:00,15.07,11077.0,France,30.14
527632,P1032,USB Cable,Home & Kitchen,2,2025-11-13 13:18:00,36.95,11100.0,Italy,73.9
515086,P1052,Bedsheet,Home & Kitchen,4,2025-11-13 13:31:00,22.91,11769.0,Netherlands,91.64
511592,P1098,Yoga Mat,Books,4,2025-11-13 14:06:00,6.63,10991.0,Germany,26.52
507455,P1021,Cookware Set,Sports,5,2025-11-13 14:07:00,129.74,11745.0,India,648.7
507309,P1094,Backpack,Office,4,2025-11-13 14:28:00,61.25,11939.0,France,245.0
504002,P1055,Board Game,Office,3,2025-11-13 14:43:00,2.04,10850.0,United States,6.12
527023,P1061,Power Bank,Home & Kitchen,5,2025-11-13 14:58:00,24.62,10219.0,France,123.1
507718,P1068,Pen Set,Toys,6,2025-11-13 15:01:00,70.43,10911.0,India,422.58
511349,P1066,Backpack,Toys,1,2025-11-13 15:34:00,86.67,11831.0,India,86.67
504563,P1011,Notebook,Electronics,2,2025-11-13 15:42:00,70.91,12402.0,India,141.82
509691,P1033,Power Bank,Fashion,1,2025-11-13 16:08:00,27.8,11284.0,France,27.8
508673,P1091,Wireless Mouse,Books,3,2025-11-13 16:49:00,21.95,11392.0,Australia,65.85
526164,P1025,Novel,Electronics,4,2025-11-13 17:04:00,165.1,10551.0,India,660.4
524247,P1029,Wireless Headphones,Electronics,3,2025-11-13 17:05:00,165.14,11414.0,Germany,495.42
516955,P1082,Study Guide,Home & Kitchen,3,2025-11-13 17:08:00,97.89,10480.0,India,293.67
507783,P1119,Wireless Mouse,Fashion,2,2025-11-13 17:13:00,107.68,11688.0,Australia,215.36
506795,P1074,Moisturizer,Home & Kitchen,4,2025-11-13 17:19:00,10.13,10728.0,India,40.52
502806,P1037,Water Bottle,Sports,3,2025-11-13 17:37:00,43.81,10886.0,France,131.43
505523,P1080,Bedsheet,Beauty,2,2025-11-13 17:48:00,60.36,10843.0,Australia,120.72
509097,P1071,T-Shirt,Fashion,4,2025-11-13 17:49:00,31.18,12094.0,United Kingdom,124.72
505653,P1080,Bedsheet,Beauty,5,2025-11-13 17:55:00,69.92,12027.0,India,349.6
526326,P1083,Board Game,Office,2,2025-11-13 18:12:00,42.16,11607.0,United Kingdom,84.32
508969,P1016,Jeans,Fashion,2,2025-11-13 18:13:00,50.01,11758.0,India,100.02
529303,P1033,Power Bank,Fashion,3,2025-11-13 18:24:00,24.36,11807.0,United Kingdom,73.08
502057,P1004,USB Cable,Electronics,2,2025-11-13 19:01:00,92.92,12069.0,Canada,185.84
530790,P1093,Water Bottle,Sports,5,2025-11-13 19:07:00,120.77,11096.0,India,603.85
522856,P1093,Water Bottle,Sports,2,2025-11-13 19:15:00,111.55,10742.0,Canada,223.1
517119,P1024,Bedsheet,Toys,2,2025-11-13 19:30:00,85.4,11345.0,France,170.8
519254,P1111,Board Game,Office,3,2025-11-13 19:45:00,38.7,12307.0,India,116.1
503983,P1114,Bluetooth Speaker,Fashion,5,2025-11-13 20:12:00,52.27,10274.0,India,261.35
511991,P1064,Desk Lamp,Toys,1,2025-11-13 20:35:00,58.71,11584.0,United Kingdom,58.71
522516,P1011,Notebook,Electronics,4,2025-11-13 20:40:00,62.53,10030.0,Canada,250.12
500004,P1105,Cookware Set,Office,2,2025-11-13 20:47:00,9.55,12234.0,Netherlands,19.1
513406,P1029,Wireless Headphones,Electronics,3,2025-11-13 21:10:00,175.56,10679.0,Germany,526.68
522765,P1064,Desk Lamp,Toys,2,2025-11-13 21:18:00,61.61,10014.0,Germany,123.22
